time [s],inspiration [NA](/api/datatype/34/)
3.6796875,21657
6.125,21655
10.421875,21710
12.125,21715
15.359375,21718
19.0,21699
23.6015625,21688
34.015625,21707
40.1953125,21716
43.2421875,21708
45.2734375,21698
48.0390625,21703
50.6875,21705
53.2421875,21591
57.8515625,21535
60.1875,21532
62.15625,21548
64.703125,21541
67.734375,21553
70.125,21665
72.15625,21681
75.1796875,21670
76.3125,21667
81.609375,21687
83.8046875,21691
86.0859375,21677
89.8359375,21710
92.59375,21721
99.625,21710
101.6484375,21711
105.578125,21713
107.0078125,21713
109.0859375,21704
112.09375,21716
113.484375,21716
115.296875,21690
117.5234375,21714
119.5,21712
120.9609375,21714
123.0546875,21717
125.078125,21716
126.9609375,21711
128.4765625,21720
130.2890625,21719
132.390625,21716
133.875,21715
136.0234375,21699
138.59375,21703
140.8125,21711
142.9140625,21721
144.390625,21726
146.4296875,21729
148.296875,21723
149.6875,21720
151.890625,21724
153.6953125,21719
155.2265625,21721
157.3828125,21723
159.078125,21722
161.03125,21735
162.734375,21736
165.1171875,21710
167.2265625,21713
169.46875,21719
171.1171875,21706
175.546875,21723
180.2421875,21718
181.3984375,21713
183.4765625,21732
185.3125,21707
187.5,21720
188.7734375,21724
191.5078125,21732
193.1953125,21733
195.2734375,21718
197.8046875,21714
199.953125,21713
202.125,21709
205.453125,21718
207.296875,21696
208.9765625,21701
210.703125,21688
211.9375,21698
213.265625,21687
215.375,21716
217.6328125,21707
220.875,21719
222.8828125,21710
225.3359375,21721
228.2421875,21720
231.7421875,21733
233.875,21698
239.2890625,21725
241.453125,21733
243.484375,21723
245.6484375,21723
247.7421875,21727
250.8828125,21701
253.9609375,21719
257.0,21726
259.265625,21734
261.265625,21722
263.4453125,21726
266.421875,21733
268.5234375,21734
270.78125,21730
272.8359375,21722
276.6796875,21722
279.3671875,21716
280.75,21715
285.015625,21720
287.8515625,21722
290.203125,21728
292.2421875,21728
295.328125,21734
297.578125,21731
299.5234375,21730
301.578125,21718
303.8671875,21729
306.9296875,21723
309.1796875,21722
311.3203125,21726
313.3203125,21725
316.390625,21721
318.609375,21733
321.2890625,21711
323.5703125,21720
327.921875,21704
329.8046875,21710
330.90625,21703
333.3125,21731
335.3671875,21727
337.4296875,21738
339.859375,21717
342.125,21711
342.890625,21708
345.015625,21715
346.5703125,21737
348.5703125,21735
350.7421875,21715
353.609375,21708
354.953125,21702
356.0859375,21729
358.234375,21730
360.828125,21731
362.734375,21716
364.9140625,21733
367.265625,21703
368.7890625,21703
370.8203125,21704
372.9140625,21729
374.3359375,21726
376.7578125,21717
379.234375,21738
381.3359375,21721
384.25,21747
386.5,21735
389.4296875,21735
391.5,21731
393.5390625,21742
396.609375,21733
398.515625,21730
400.5859375,21739
401.9921875,21740
404.2421875,21735
406.546875,21719
409.046875,21727
411.0859375,21715
412.921875,21719
414.890625,21716
417.7578125,21710
419.875,21722
421.96875,21732
423.9921875,21717
427.1328125,21720
429.5859375,21710
431.7578125,21711
434.6796875,21717
441.1171875,21732
443.1953125,21736
444.6640625,21741
446.640625,21747
447.8828125,21745
449.8515625,21749
451.109375,21751
452.234375,21746
453.140625,21742
454.1953125,21732
455.484375,21736
458.1328125,21715
459.9296875,21730
463.421875,21712
466.078125,21702
469.328125,21712
472.6875,21702
474.9921875,21714
477.265625,21711
482.5234375,21703
486.9140625,21678
495.8046875,21670
502.46875,21697
509.078125,21716
512.46875,21725
519.8828125,21715
523.0,21721
527.2578125,21727
529.6171875,21712
532.6015625,21708
535.828125,21716
537.9296875,21718
541.203125,21708
544.3671875,21685
547.6484375,21723
550.75,21688
552.7109375,21694
555.765625,21672
560.5546875,21715
563.640625,21692
566.796875,21633
569.1875,21668
570.9375,21673
574.3984375,21664
576.703125,21688
578.4765625,21615
581.03125,21685
583.8671875,21703
585.3828125,21701
588.2890625,21689
590.640625,21659
591.9296875,21690
593.0,21704
594.1171875,21708
597.453125,21711
599.6875,21687
602.9296875,21673
609.40625,21697
611.6171875,21712
613.8046875,21696
616.8125,21710
618.046875,21684
619.5,21696
621.3515625,21704
624.328125,21709
625.6875,21697
627.703125,21716
629.84375,21725
630.90625,21708
631.9921875,21715
633.9375,21724
635.890625,21706
638.875,21703
640.359375,21727
643.625,21693
644.7578125,21720
647.671875,21708
652.2890625,21716
654.390625,21693
655.5234375,21697
657.5859375,21713
658.75,21702
659.65625,21704
660.7578125,21734
663.8515625,21719
666.265625,21694
667.046875,21718
668.2890625,21716
669.921875,21682
671.53125,21696
673.484375,21684
675.6015625,21710
676.75,21728
677.75,21736
678.6640625,21742
679.734375,21744
681.2734375,21706
682.0234375,21710
682.734375,21704
684.2890625,21734
685.5078125,21727
687.671875,21676
688.609375,21705
689.515625,21720
690.6484375,21682
691.4140625,21685
692.859375,21681
693.953125,21665
695.109375,21684
696.0234375,21715
697.1171875,21704
698.15625,21719
700.0625,21659
701.6484375,21633
702.5625,21632
703.515625,21645
705.5234375,21754
706.5625,21724
707.6015625,21730
708.7421875,21737
709.71875,21737
710.8984375,21670
711.9296875,21680
713.8671875,21696
716.109375,21660
717.15625,21674
718.3125,21680
719.375,21702
720.5390625,21705
722.609375,21643
723.7265625,21700
725.8515625,21714
726.8046875,21719
728.015625,21697
730.1796875,21698
731.453125,21695
732.359375,21712
734.546875,21707
735.65625,21728
736.8984375,21721
737.9453125,21700
738.8984375,21721
740.890625,21730
742.3046875,21692
743.1328125,21693
744.6953125,21694
746.0078125,21709
747.890625,21702
750.1484375,21719
751.375,21724
753.3671875,21722
755.3828125,21718
758.2734375,21738
760.140625,21716
762.359375,21710
763.6484375,21744
765.4140625,21712
767.4453125,21713
769.0234375,21711
771.8359375,21726
774.328125,21712
776.6953125,21691
777.9296875,21660
779.671875,21665
781.6171875,21676
783.125,21695
786.0078125,21703
786.9375,21723
789.3125,21688
790.828125,21710
792.75,21707
795.375,21704
797.734375,21708
799.7421875,21699
801.90625,21699
805.578125,21694
807.59375,21696
810.234375,21690
813.125,21700
816.7109375,21720
818.734375,21720
820.6640625,21729
822.34375,21729
823.859375,21725
826.0390625,21714
827.1953125,21712
829.34375,21716
830.4921875,21717
831.171875,21721
832.53125,21719
833.3203125,21709
834.6328125,21735
835.84375,21724
836.5,21731
837.734375,21706
839.4609375,21722
841.0546875,21731
842.03125,21723
842.7890625,21723
844.171875,21723
845.453125,21703
847.0625,21700
849.203125,21741
854.25,21727
857.4765625,21733
862.953125,21736
864.96875,21730
866.6796875,21698
869.75,21714
872.5625,21706
875.1328125,21708
876.9453125,21707
878.265625,21718
880.3125,21727
883.21875,21711
885.8671875,21722
886.765625,21722
887.890625,21735
890.0546875,21741
892.265625,21745
894.3515625,21747
896.6328125,21735
898.78125,21741
899.734375,21734
900.953125,21744
902.0390625,21724
903.0,21740
904.1953125,21734
905.15625,21728
906.3203125,21730
907.3515625,21734
908.4453125,21740
909.7421875,21733
910.6328125,21736
911.8984375,21745
912.9609375,21732
914.015625,21749
915.1953125,21734
916.1484375,21741
918.3671875,21746
920.703125,21745
921.8359375,21736
922.578125,21741
925.140625,21734
928.421875,21702
929.5859375,21722
931.6640625,21735
933.8671875,21709
936.078125,21703
937.859375,21715
939.4375,21729
942.7734375,21728
944.8203125,21730
946.0078125,21729
947.0546875,21741
948.9296875,21745
950.4296875,21739
952.59375,21732
954.671875,21738
955.9140625,21722
958.1171875,21730
960.2734375,21742
961.3828125,21749
963.46875,21741
965.65625,21738
966.8828125,21744
969.0625,21740
971.328125,21734
973.5078125,21743
975.703125,21748
977.0078125,21732
980.25,21723
981.203125,21746
983.1015625,21753
985.3203125,21727
986.8359375,21738
988.0390625,21726
989.1015625,21720
990.1796875,21740
991.1875,21743
992.3359375,21753
993.453125,21753
994.75,21743
996.0,21737
996.546875,21733
998.1640625,21731
1000.2578125,21743
1002.1640625,21750
1003.5234375,21738
1006.96875,21739
1008.640625,21737
1010.640625,21721
1012.390625,21721
1013.8125,21740
1015.46875,21724
1017.1484375,21720
1018.6796875,21728
1021.265625,21741
1022.859375,21735
1024.5234375,21734
1026.140625,21723
1027.7265625,21724
1031.0859375,21747
1032.8125,21753
1034.3984375,21752
1036.953125,21741
1038.2578125,21732
1039.8046875,21747
1041.453125,21738
1042.8203125,21742
1044.46875,21749
1046.1640625,21759
1047.796875,21753
1049.46875,21751
1051.09375,21762
1052.75,21760
1054.3671875,21754
1056.359375,21730
1059.3359375,21748
1061.8046875,21751
1063.0,21741
1064.3515625,21748
1065.9375,21747
1067.59375,21733
1068.953125,21745
1071.0703125,21731
1073.03125,21709
1075.4921875,21718
1078.3515625,21726
1080.171875,21740
1081.640625,21733
1083.6640625,21741
1087.671875,21727
1089.6796875,21748
1091.7578125,21744
1094.25,21747
1095.40625,21754
1096.9140625,21751
1098.6875,21738
1099.90625,21750
1101.2890625,21746
1103.2578125,21752
1104.703125,21742
1106.9140625,21715
1109.1796875,21732
1111.1796875,21746
1113.0,21740
1114.90625,21753
1117.203125,21758
1119.171875,21757
1120.96875,21738
1122.2734375,21740
1124.953125,21725
1129.2578125,21723
1130.84375,21736
1132.8359375,21724
1133.9296875,21727
1135.921875,21740
1137.015625,21742
1138.953125,21732
1140.109375,21745
1141.0859375,21712
1142.296875,21724
1143.515625,21735
1146.171875,21727
1147.5703125,21734
1149.6640625,21700
1152.7734375,21648
1153.8046875,21657
1154.828125,21659
1155.8515625,21668
1156.96875,21675
1158.921875,21718
1159.78125,21709
1162.1796875,21658
1164.2890625,21694
1164.953125,21699
1166.4140625,21683
1167.453125,21704
1169.53125,21731
1170.640625,21707
1172.7109375,21651
1174.8359375,21709
1177.984375,21730
1179.96875,21766
1181.8515625,21741
1183.1328125,21726
1184.390625,21737
1185.15625,21738
1186.390625,21737
1187.203125,21730
1188.65625,21751
1189.59375,21744
1191.8046875,21733
1193.8984375,21744
1194.9609375,21729
1196.984375,21724
1198.09375,21717
1200.203125,21728
1201.359375,21738
1203.28125,21745
1204.4609375,21734
1205.59375,21729
1207.796875,21726
1210.4375,21725
1213.15625,21706
1214.2578125,21709
1215.3046875,21723
1216.34375,21736
1217.53125,21745
1219.578125,21700
1221.7109375,21713
1225.0625,21695
1230.3125,21698
1231.453125,21712
1232.390625,21723
1234.65625,21645
1235.6953125,21643
1236.765625,21658
1237.828125,21674
1238.59375,21679
1241.09375,21643
1242.1171875,21700
1242.6484375,21706
1244.21875,21681
1245.34375,21697
1247.0546875,21652
1247.5859375,21651
1249.6015625,21721
1251.671875,21711
1252.75,21706
1253.8984375,21702
1254.5390625,21712
1256.0078125,21700
1258.109375,21681
1261.2734375,21717
1262.3359375,21728
1265.4921875,21725
1266.4375,21705
1267.5546875,21710
1268.5859375,21730
1269.625,21731
1270.765625,21737
1272.3359375,21689
1274.046875,21657
1275.9609375,21666
1277.0390625,21679
1277.984375,21700
1279.1796875,21691
1281.25,21720
1283.390625,21631
1285.4296875,21724
1287.484375,21725
1288.5234375,21710
1289.6640625,21704
1290.34375,21735
1291.640625,21725
1293.796875,21665
1294.7578125,21675
1295.921875,21693
1296.9609375,21722
1297.6171875,21714
1300.15625,21645
1301.1953125,21679
1301.953125,21668
1304.3828125,21654
1305.4375,21667
1306.5078125,21646
1307.609375,21658
1308.6875,21665
1309.734375,21673
1310.8359375,21684
1311.9375,21687
1314.9375,21692
1316.1484375,21646
1317.3515625,21723
1318.1484375,21725
1320.59375,21686
1322.765625,21691
1325.953125,21715
1327.984375,21733
1329.1875,21724
1331.2421875,21744
1333.15625,21733
1336.5,21720
1339.5234375,21668
1340.78125,21679
1342.703125,21708
1343.9765625,21681
1345.0,21684
1347.9921875,21677
1350.2265625,21697
1353.0078125,21713
1355.1328125,21713
1356.015625,21710
1360.4765625,21671
1362.4921875,21706
1363.609375,21733
1364.6015625,21746
1368.8203125,21716
1371.9375,21685
1373.078125,21677
1374.09375,21703
1376.2734375,21671
1379.2890625,21709
1382.484375,21716
1384.453125,21684
1386.5390625,21708
1392.7578125,21698
1395.1015625,21719
1397.1953125,21724
1399.2109375,21743
1401.296875,21716
1403.3203125,21741
1404.59375,21742
1406.8671875,21732
1411.1171875,21716
1413.3671875,21715
1415.4921875,21709
1422.796875,21751
1427.09375,21695
1431.1328125,21708
1433.3828125,21680
1440.703125,21723
1445.828125,21683
1448.9765625,21706
1454.21875,21733
1458.4453125,21656
1462.3359375,21694
1465.0078125,21725
1469.5390625,21676
1473.03125,21705
1474.9296875,21728
1477.890625,21716
1479.328125,21736
1480.5,21723
1482.8359375,21717
1486.7421875,21726
1488.0390625,21709
1490.96875,21716
1495.9140625,21700
1499.7265625,21735
