time [s],RR_interval_quality [NA](/api/datatype/1004/)
5.11328125,129
5.625,129
6.4140625,129
7.20703125,129
7.73046875,129
8.37890625,129
9.25,129
9.734375,1
11.046875,129
12.29296875,129
12.7109375,1
14.08203125,1
14.95703125,1
15.4765625,1
15.81640625,129
16.67578125,129
17.0703125,129
17.69140625,1
18.48828125,1
18.953125,1
19.72265625,1
20.58984375,1
21.32421875,1
22.11328125,1
22.7421875,1
23.0078125,129
23.6640625,1
23.953125,129
24.83203125,1
25.75390625,1
26.87109375,1
27.2578125,129
27.57421875,129
27.9765625,129
28.6015625,1
29.29296875,1
29.5703125,129
29.93359375,129
30.6171875,1
31.2890625,1
31.97265625,1
32.640625,1
33.265625,1
33.94140625,1
34.55078125,1
35.203125,1
35.83203125,1
36.3359375,129
37.03515625,1
37.4765625,129
38.46875,129
39.12890625,1
39.7421875,1
40.47265625,1
41.109375,1
41.66796875,1
42.3046875,1
43.12890625,1
43.515625,129
44.39453125,129
44.8984375,129
45.62890625,1
46.26953125,1
46.9375,1
47.51171875,1
48.453125,129
48.78515625,129
49.265625,129
49.80078125,129
50.13671875,129
50.86328125,1
52.09375,129
52.5,129
53.87890625,129
54.98046875,129
55.84765625,129
56.2890625,1
56.59375,1
56.953125,1
57.48828125,1
57.95703125,1
59.27734375,1
59.84765625,1
60.453125,129
61.05078125,1
61.5859375,1
62.41796875,1
62.8359375,1
64.265625,1
64.56640625,129
65.171875,1
66.17578125,129
66.9375,129
67.5546875,1
68.51953125,129
69.71875,129
70.03515625,129
70.3828125,129
72.4375,129
73.1484375,1
73.48046875,1
74.546875,1
75.5703125,1
76.60546875,1
77.05078125,129
77.46875,129
77.9453125,129
78.28515625,129
78.625,1
79.328125,1
80.390625,1
80.79296875,1
81.2109375,1
81.66015625,1
81.93359375,129
82.921875,1
83.2578125,129
83.57421875,129
84.15625,129
86.25,129
86.94140625,129
87.69140625,129
88.640625,129
88.8984375,129
89.6015625,1
90.81640625,1
91.35546875,1
92.5234375,1
92.921875,129
93.5625,1
93.984375,129
94.453125,129
95.28515625,1
96.07421875,1
96.64453125,1
97.53515625,1
98.28515625,1
99.02734375,1
99.40625,129
99.73828125,129
100.44921875,1
101.10546875,1
101.46484375,129
101.8203125,129
102.375,129
102.8203125,129
104.41796875,129
104.7890625,129
105.46875,1
105.7734375,1
106.14453125,1
106.484375,1
107.10546875,1
108.0625,129
108.625,1
109.24609375,1
109.95703125,1
110.5859375,1
111.19140625,1
111.8671875,1
112.484375,1
113.13671875,1
113.79296875,1
114.41796875,1
115.06640625,1
115.69921875,1
116.29296875,1
116.9375,1
117.58984375,1
118.23046875,1
118.86328125,1
119.44921875,1
120.66796875,129
121.12890625,129
121.81640625,1
122.6640625,1
123.31640625,1
125.03125,129
125.28515625,129
126.37890625,129
126.98828125,1
127.74609375,1
128.32421875,1
128.69140625,129
129.18359375,129
129.53125,129
130.25390625,1
130.62109375,129
130.95703125,129
131.4296875,129
132.40625,1
133.84765625,129
134.37890625,1
135.1875,1
135.44140625,129
136.21484375,1
136.578125,129
137.2578125,1
138.640625,129
140.015625,1
140.29296875,129
140.734375,129
141.58984375,129
142.81640625,1
143.390625,129
144.09765625,129
144.9375,1
146.12890625,129
146.7265625,129
147.734375,1
148.234375,1
148.94140625,1
149.296875,129
149.6015625,129
149.859375,129
150.53515625,1
150.83203125,129
151.49609375,1
152.14453125,1
152.484375,129
153.7109375,129
154.28515625,1
154.62890625,129
155.4140625,1
156.05078125,1
157.203125,129
157.58984375,129
157.875,129
159.25390625,129
159.515625,129
160.4765625,129
161.13671875,1
162.55078125,129
163.42578125,129
164.77734375,1
165.1875,129
166.2890625,1
166.6640625,1
167.66796875,1
167.96484375,129
168.8671875,1
169.41015625,129
170.3671875,1
171.109375,1
171.62890625,129
172.20703125,129
172.8359375,129
173.45703125,129
174.11328125,129
174.6875,1
175.23046875,1
175.8671875,1
177.046875,129
177.6484375,1
178.76953125,129
179.25390625,1
179.7421875,1
180.28515625,1
180.83203125,1
181.34375,1
181.875,1
182.36328125,1
182.921875,1
183.53125,1
183.84765625,129
184.41796875,1
184.87890625,129
185.53515625,1
186.06640625,1
187.06640625,129
187.7578125,129
188.34765625,1
188.8828125,1
189.265625,129
189.7265625,1
190.32421875,1
190.984375,1
191.4921875,1
191.89453125,129
192.58984375,1
193.54296875,129
194.1796875,1
194.72265625,1
195.30859375,1
195.87109375,1
196.43359375,1
196.9453125,1
197.48828125,1
198.00390625,1
198.51171875,1
198.98828125,1
199.5625,1
200.33203125,129
200.6328125,129
201.1328125,1
201.6640625,1
202.28125,1
202.76953125,1
203.6796875,129
204.03515625,129
205.1796875,129
205.4453125,129
205.76171875,129
206.39453125,129
206.85546875,1
207.81640625,129
208.55859375,129
209.09375,1
210.0390625,129
210.5390625,1
210.94921875,129
211.20703125,129
211.48046875,129
212.06640625,129
212.4609375,1
213.49609375,1
214.18359375,1
214.51171875,1
215.203125,1
215.546875,1
216.26953125,1
216.5859375,1
217.3359375,1
217.6640625,1
218.43359375,1
218.75390625,1
219.23828125,1
219.87109375,1
220.6484375,1
221.0546875,129
221.6640625,129
222.296875,1
222.828125,129
223.28125,129
223.953125,1
224.40234375,129
224.94921875,1
225.484375,1
225.99609375,1
226.2578125,129
226.57421875,129
227.1171875,1
227.6640625,1
228.34765625,1
228.88671875,1
229.3515625,129
229.734375,129
230.46484375,129
230.9140625,1
231.578125,1
232.03515625,1
232.68359375,1
233.25,1
233.7734375,1
234.2265625,1
234.90234375,1
235.26953125,1
235.9453125,1
236.41015625,1
237.24609375,129
237.94921875,1
238.42578125,129
238.90234375,129
239.37890625,129
239.90234375,1
240.4296875,1
241.4375,129
241.9140625,1
242.44140625,1
243.03515625,1
243.4453125,129
243.7734375,129
244.56640625,129
245.09765625,1
245.62109375,1
246.16015625,1
246.703125,1
247.2265625,1
247.7890625,1
248.2265625,1
248.7265625,1
249.07421875,129
249.37109375,129
249.78125,129
250.390625,1
250.87109375,1
251.375,1
252.32421875,129
253.9609375,129
254.37109375,129
254.7109375,129
255.52734375,129
256.0546875,1
256.66015625,1
257.3125,129
257.89453125,1
258.5859375,1
259.140625,1
260.0234375,129
260.453125,129
261.13671875,1
262.62109375,129
263.05078125,129
263.84765625,1
264.21484375,129
264.5,129
264.84765625,129
265.4765625,1
266.01171875,129
266.62109375,1
267.21875,1
267.75,1
268.0234375,129
268.3671875,1
268.9921875,1
269.5390625,1
270.10546875,1
270.69140625,1
271.2109375,1
271.76171875,1
272.3203125,1
272.609375,129
273.45703125,129
274.02734375,1
275.1640625,129
275.7265625,1
276.28515625,1
276.85546875,1
277.38671875,1
278.1171875,129
278.52734375,129
279.04296875,1
279.75,1
280.25390625,1
280.84375,1
281.3828125,1
281.91796875,1
282.484375,1
283.02734375,1
283.6328125,1
284.34375,1
284.77734375,129
285.3671875,1
285.8125,129
286.08203125,129
287.03125,129
287.54296875,1
288.1484375,1
288.76171875,1
289.38671875,1
289.78515625,129
290.390625,1
290.9296875,1
291.4921875,1
292.6171875,129
293.22265625,1
293.83203125,1
294.33984375,1
294.96484375,1
296.02734375,129
296.57421875,1
297.296875,129
297.68359375,129
298.30078125,1
298.828125,1
299.4296875,1
299.96484375,1
300.56640625,1
301.1015625,1
301.64453125,1
302.23046875,1
302.9296875,1
303.37109375,129
304.0859375,1
304.5234375,129
305.140625,1
305.765625,1
306.3125,1
306.87109375,1
307.41796875,1
307.9765625,1
308.5234375,1
309.27734375,129
309.67578125,129
310.21875,1
310.765625,1
311.33984375,1
311.87890625,1
312.46875,1
313.16796875,1
313.61328125,129
314.3984375,129
314.8046875,129
315.546875,129
316.52734375,129
317.0390625,1
317.66796875,1
318.171875,1
318.76953125,1
320.19140625,129
320.70703125,1
321.08984375,129
321.625,1
321.8828125,129
322.39453125,1
322.74609375,129
323.03515625,129
323.640625,1
324.20703125,1
324.78515625,1
325.38671875,1
325.97265625,1
326.5390625,1
327.09375,1
327.67578125,1
328.33984375,1
328.83203125,1
329.61328125,129
329.91796875,129
330.5703125,1
331.16015625,1
331.796875,1
332.34765625,1
332.890625,1
333.53125,1
334.14453125,1
334.73046875,1
335.35546875,1
335.9375,1
336.5,1
337.0625,1
337.66796875,1
338.28515625,1
338.87109375,1
339.46875,1
340.04296875,1
340.6953125,1
341.19140625,1
341.80078125,1
342.41015625,1
343.12109375,1
343.52734375,129
344.69921875,129
345.265625,1
345.90625,1
346.5234375,1
347.06640625,1
347.61328125,1
348.21484375,1
348.8046875,1
349.3828125,1
349.9453125,1
350.484375,1
351.0859375,1
351.6640625,1
352.84765625,129
353.3984375,1
354.0,1
354.57421875,1
355.1875,1
355.72265625,1
356.33984375,1
356.9140625,1
357.51171875,1
358.15234375,1
358.625,1
359.20703125,1
359.7890625,1
360.33984375,1
360.93359375,1
361.484375,1
362.06640625,1
362.63671875,1
363.25,1
363.8046875,1
364.38671875,1
364.9609375,1
365.59765625,1
366.09375,1
366.671875,1
367.234375,1
367.87109375,1
368.55859375,1
368.9609375,129
369.4453125,1
370.09765625,1
370.56640625,129
370.85546875,129
371.15625,129
371.93359375,129
372.359375,129
372.8359375,129
373.47265625,1
373.8359375,129
374.578125,1
375.1484375,1
375.76171875,1
376.33984375,1
376.90234375,1
377.94921875,129
378.51171875,1
379.0625,1
379.76171875,1
380.90234375,129
381.97265625,129
382.46484375,1
383.390625,129
384.59375,129
385.67578125,1
385.96484375,129
386.43359375,129
387.43359375,1
388.4296875,1
388.7109375,129
389.3515625,129
390.7109375,1
391.43359375,129
391.8125,129
392.1015625,129
392.65234375,1
393.0703125,1
394.40234375,129
394.671875,1
394.9375,1
395.44921875,129
396.09765625,1
396.4765625,1
397.19140625,1
397.48046875,1
397.8125,129
398.17578125,1
398.515625,1
398.91796875,1
399.91796875,129
400.1875,1
400.66015625,129
401.09375,1
401.9140625,129
402.3203125,1
403.046875,129
403.55078125,129
404.03515625,129
404.609375,1
405.37890625,1
405.70703125,1
406.9453125,129
407.57421875,1
407.86328125,129
408.1328125,129
409.27734375,129
409.8125,1
410.40234375,1
411.171875,1
411.54296875,129
412.22265625,1
412.82421875,1
414.078125,129
414.62109375,1
415.46484375,1
416.8515625,1
417.46484375,1
418.16015625,1
418.671875,1
419.34375,1
419.99609375,1
420.45703125,129
420.9609375,129
421.62109375,1
422.2890625,1
422.734375,129
423.84765625,129
424.5625,1
425.0234375,129
425.70703125,1
426.1796875,129
426.921875,1
428.03125,129
428.390625,129
429.19140625,1
429.875,1
430.515625,1
430.78515625,129
431.9921875,129
432.671875,1
433.390625,1
433.85546875,129
434.28515625,129
434.87890625,1
435.140625,129
435.5703125,1
436.13671875,1
436.73046875,1
437.734375,129
438.625,129
439.3125,1
439.74609375,1
440.8359375,129
443.4140625,129
444.63671875,129
445.234375,1
446.41015625,129
446.984375,1
447.55859375,1
447.875,129
448.28515625,129
448.828125,1
449.73828125,129
450.1796875,129
451.80859375,129
453.63671875,129
454.25390625,1
454.640625,129
455.28515625,1
455.71875,129
456.03515625,129
456.57421875,1
457.34375,129
458.35546875,129
459.265625,1
459.90625,1
460.28515625,129
460.78515625,129
461.59375,1
461.85546875,129
462.26953125,129
462.9921875,1
463.26953125,129
463.91796875,1
464.18359375,129
464.65234375,129
465.140625,129
465.6875,129
465.98046875,1
466.46484375,1
467.29296875,1
467.95703125,1
468.484375,1
469.15234375,1
469.421875,1
469.91015625,1
470.703125,129
471.56640625,129
472.49609375,129
473.19921875,129
473.47265625,129
474.05859375,1
474.8671875,1
475.5390625,1
476.53515625,129
477.02734375,129
477.875,1
478.85546875,1
479.49609375,1
480.39453125,1
481.2265625,1
482.07421875,1
482.87109375,1
483.84765625,1
484.3984375,129
484.89453125,129
485.40234375,129
485.91796875,129
486.43359375,1
486.890625,1
487.43359375,1
487.79296875,129
488.328125,1
488.75,1
489.19140625,1
489.64453125,1
490.17578125,1
490.6328125,1
491.09375,1
491.53125,1
492.25390625,129
493.16796875,129
493.71484375,129
494.28515625,129
494.66796875,1
495.34375,129
495.6328125,129
495.984375,129
496.4453125,1
496.8359375,1
497.34765625,1
497.78515625,1
498.265625,1
498.80078125,1
499.45703125,129
500.02734375,1
500.4921875,1
501.1171875,1
501.515625,1
501.93359375,1
502.28515625,129
502.62109375,129
503.55078125,129
504.12109375,129
504.55859375,1
505.1796875,129
505.78125,129
507.359375,129
508.47265625,129
508.90234375,1
509.4375,1
509.9609375,1
511.26953125,129
511.70703125,1
512.2265625,1
513.15625,129
513.47265625,129
513.921875,1
514.859375,129
515.3203125,1
516.03515625,129
516.73046875,129
517.80078125,129
518.3671875,129
519.5625,129
521.046875,129
521.44140625,1
522.05078125,129
522.56640625,1
522.92578125,129
523.55078125,1
524.3671875,1
524.7890625,1
525.359375,1
526.04296875,1
526.43359375,129
527.1328125,1
527.54296875,1
527.98046875,1
528.50390625,1
529.0234375,1
529.328125,129
529.70703125,1
530.1953125,1
530.7890625,1
531.30859375,1
531.578125,129
532.19140625,129
532.71484375,1
533.1328125,1
533.46484375,129
534.43359375,129
535.10546875,129
535.5859375,1
536.2578125,129
536.6640625,129
537.421875,129
538.15234375,129
538.5859375,1
539.125,1
539.6875,1
540.3125,1
540.9140625,1
541.48828125,1
541.8046875,129
542.16015625,129
542.7578125,1
543.4921875,129
543.921875,129
544.21484375,129
544.88671875,1
545.35546875,129
545.80078125,129
546.2421875,1
546.8125,1
547.64453125,129
548.16015625,1
548.875,1
549.43359375,1
550.09765625,129
550.76171875,1
551.1796875,1
551.640625,1
552.8203125,129
553.14453125,129
554.07421875,129
554.671875,129
555.6796875,129
556.3984375,1
556.87109375,1
557.4453125,1
557.890625,1
558.4765625,1
559.16796875,1
559.58984375,1
560.3125,129
560.68359375,1
561.203125,1
562.3984375,129
562.72265625,129
563.6015625,1
564.1953125,1
564.671875,1
565.33984375,1
565.91796875,1
566.6328125,1
567.109375,1
567.62109375,1
568.13671875,1
568.91015625,129
569.3203125,129
569.75,1
570.6875,129
571.24609375,1
571.69921875,1
571.98828125,129
572.65625,129
573.0546875,129
573.59375,1
574.12890625,1
574.60546875,1
575.23046875,129
575.921875,129
577.0390625,129
577.66015625,1
578.19140625,129
578.7421875,1
579.30859375,1
579.90234375,1
580.46875,1
581.1015625,1
581.43359375,129
582.359375,129
583.53515625,129
584.1484375,1
584.66796875,129
585.28125,1
585.875,1
586.6328125,129
587.16796875,1
587.7109375,1
588.33984375,1
588.93359375,1
589.546875,1
589.81640625,129
590.08984375,129
590.66796875,1
591.1875,1
591.73046875,1
592.046875,129
592.3671875,129
592.671875,129
592.96484375,129
593.9375,129
594.23046875,129
594.484375,129
595.015625,1
595.2890625,1
595.75390625,129
596.3046875,129
596.87890625,1
597.51171875,1
598.1875,1
598.65234375,1
599.515625,129
599.92578125,129
600.24609375,1
600.98046875,129
601.3671875,1
601.91796875,1
602.19140625,129
602.48046875,1
603.31640625,129
603.65625,129
604.1796875,1
604.52734375,1
604.8046875,1
605.37109375,129
605.6640625,1
606.52734375,129
607.0546875,129
607.66015625,129
607.9609375,1
608.30078125,129
608.69140625,129
609.03515625,1
609.359375,1
610.12109375,129
610.4765625,1
611.28125,129
611.6171875,1
612.30859375,129
612.7421875,129
613.03125,129
613.46875,129
613.85546875,1
614.4609375,129
615.0,129
615.6171875,129
616.20703125,129
616.859375,129
617.2734375,1
617.859375,1
618.1484375,129
618.7265625,1
618.9921875,129
619.62109375,1
620.37109375,129
620.95703125,1
621.45703125,1
621.98828125,1
622.5859375,1
623.1171875,1
623.65625,1
624.3828125,129
624.8515625,129
625.3203125,129
625.96875,1
626.57421875,1
627.01171875,129
627.47265625,1
628.25390625,129
628.5859375,129
629.1953125,1
629.73828125,1
630.26953125,1
630.81640625,1
631.38671875,1
632.453125,129
632.9921875,1
634.203125,129
634.7109375,1
635.48046875,129
636.046875,1
637.12109375,129
637.58984375,129
637.84765625,129
638.49609375,1
638.90625,129
639.5546875,1
640.0703125,1
640.7109375,1
641.19140625,1
641.84765625,1
642.640625,1
642.953125,129
643.65234375,1
643.98046875,129
644.53125,1
645.19140625,1
645.52734375,129
646.14453125,1
646.55078125,129
647.1796875,1
647.87109375,1
649.0546875,129
649.3828125,129
650.1796875,1
650.5546875,129
651.20703125,1
651.69921875,129
652.41796875,1
652.85546875,129
653.38671875,129
654.03125,1
654.578125,1
655.19140625,1
655.7265625,129
656.4296875,1
656.99609375,1
657.47265625,1
658.04296875,1
658.42578125,129
659.08984375,1
659.58984375,1
660.203125,1
660.7109375,1
661.32421875,1
661.91796875,1
662.5078125,1
663.1015625,1
663.859375,1
664.3828125,1
664.77734375,129
665.33984375,1
665.6015625,129
666.65234375,129
667.35546875,1
667.890625,1
668.37890625,1
668.875,1
669.7109375,129
670.0625,129
670.80078125,129
671.1953125,129
671.76171875,1
672.39453125,129
673.13671875,129
673.6328125,1
674.0859375,1
674.640625,1
675.375,1
675.98046875,1
676.5390625,1
677.03125,1
677.59375,1
678.703125,129
679.1875,1
680.26953125,129
681.203125,129
682.25,129
682.50390625,129
682.86328125,129
683.46875,1
683.8359375,129
684.47265625,1
685.77734375,129
686.1796875,129
686.72265625,1
687.3359375,1
687.9609375,1
688.62890625,1
689.1484375,129
689.7578125,1
690.41015625,1
691.00390625,1
691.6640625,1
692.64453125,129
693.19921875,1
693.90625,1
694.4765625,1
694.9375,129
695.44140625,129
695.6953125,129
696.13671875,129
696.8984375,1
697.28515625,129
698.05859375,129
698.546875,1
699.17578125,1
699.74609375,1
700.4765625,1
700.7890625,129
701.9375,129
702.5546875,1
703.29296875,1
703.75,129
704.26171875,129
704.78515625,129
705.4375,1
705.9609375,1
706.62890625,1
707.15625,1
707.671875,1
708.37890625,1
708.734375,129
709.30859375,1
709.859375,1
710.46875,1
711.28515625,129
711.68359375,129
712.21875,1
712.80078125,1
713.41015625,1
714.1015625,1
714.48828125,129
715.03515625,1
715.6015625,1
716.328125,129
716.85546875,1
717.43359375,1
717.7890625,129
718.80859375,129
719.5078125,1
719.89453125,129
720.609375,1
720.984375,129
721.546875,1
722.10546875,1
722.62109375,1
723.125,1
723.78515625,1
724.30078125,1
724.76171875,1
725.34375,1
725.859375,1
726.5703125,1
727.015625,1
727.50390625,1
728.19140625,129
728.66015625,1
728.94921875,129
729.67578125,129
730.28125,1
730.98046875,129
731.546875,1
732.0078125,1
732.703125,1
733.12890625,1
733.69921875,1
734.27734375,1
734.76171875,1
735.28515625,1
735.87109375,1
736.40234375,1
736.96875,1
737.640625,1
737.94140625,129
738.765625,129
739.36328125,1
740.1171875,129
740.86328125,129
741.2578125,129
741.75,1
742.03515625,129
742.3671875,129
743.12890625,1
743.734375,1
744.01171875,129
744.63671875,1
745.24609375,1
745.8671875,1
746.50390625,1
746.890625,129
747.3125,129
747.6953125,1
747.9921875,1
748.2578125,1
748.54296875,1
749.3046875,129
749.9453125,1
750.86328125,129
751.44921875,1
751.9765625,129
752.53125,1
753.08984375,1
753.69921875,1
753.953125,129
754.234375,129
754.78125,1
755.359375,1
755.9453125,1
756.75390625,129
757.5859375,129
758.71484375,129
759.28515625,1
759.77734375,1
760.0390625,129
760.37890625,129
760.94140625,1
761.65234375,1
762.14453125,1
762.59375,129
763.10546875,1
763.703125,1
764.23046875,1
764.890625,1
765.33203125,1
765.88671875,1
766.4609375,1
766.96484375,1
767.51953125,1
768.0390625,1
768.55078125,1
769.21484375,129
769.765625,1
770.38671875,129
771.08203125,1
771.515625,1
772.17578125,1
772.61328125,129
773.203125,1
773.80859375,1
774.46875,1
774.91015625,129
775.48046875,1
776.09765625,1
776.76953125,1
777.1953125,129
777.7890625,1
778.39453125,1
778.65625,129
779.08203125,1
779.79296875,1
780.3515625,1
780.7890625,129
781.07421875,129
781.55859375,1
781.984375,1
782.7265625,129
783.1328125,1
783.734375,1
784.27734375,1
785.09375,129
785.52734375,129
786.0625,1
786.7890625,129
787.3359375,1
787.75390625,1
788.0546875,129
788.4375,1
788.875,1
789.59765625,1
789.98828125,1
790.70703125,1
791.10546875,1
791.84375,1
792.2109375,129
792.984375,1
793.33203125,129
793.93359375,129
794.53515625,129
795.1328125,1
795.77734375,1
796.3984375,1
796.9453125,1
798.39453125,129
799.05078125,1
799.73828125,1
800.3984375,1
801.20703125,1
801.84765625,1
802.4296875,1
803.09765625,1
803.7265625,1
804.0078125,129
804.41796875,129
804.9453125,129
805.75,1
806.1484375,129
806.73046875,1
807.9921875,129
809.4609375,129
809.94140625,129
810.70703125,1
811.6328125,1
812.6015625,129
813.4765625,1
814.1015625,1
816.78515625,129
817.05078125,129
817.48828125,129
817.95703125,129
818.2890625,129
818.82421875,129
819.234375,129
820.015625,1
820.5859375,129
821.16796875,129
821.80859375,129
822.24609375,1
823.2890625,129
824.33984375,129
825.609375,129
826.26953125,129
826.66015625,1
827.4375,129
827.80078125,1
828.5234375,1
828.92578125,1
829.3984375,129
829.7421875,1
830.25390625,129
830.84765625,129
831.1328125,129
831.734375,129
832.31640625,1
832.91796875,1
833.51171875,1
834.11328125,1
834.69140625,1
835.28125,1
835.8984375,1
836.4453125,1
837.0390625,1
837.69140625,1
838.1796875,1
838.79296875,1
839.38671875,1
839.94921875,1
840.5703125,1
840.9609375,129
841.80859375,129
842.25390625,129
842.8515625,1
843.37890625,1
843.98828125,1
844.4609375,1
844.73828125,129
845.18359375,129
845.99609375,129
846.41796875,129
847.08203125,1
848.22265625,129
849.33984375,129
849.78515625,1
850.86328125,129
851.2734375,1
851.890625,129
852.74609375,1
853.265625,1
855.1328125,129
855.5078125,1
856.2421875,1
856.6015625,129
857.20703125,129
857.50390625,129
858.68359375,1
859.109375,129
859.85546875,129
860.94140625,1
862.21875,1
863.8203125,129
865.03125,1
866.453125,1
867.0703125,129
867.41015625,129
868.0859375,129
868.4921875,129
869.0,129
869.875,1
870.57421875,1
871.4609375,1
871.9140625,129
873.2734375,1
873.71484375,129
874.15625,1
874.609375,1
875.58203125,129
877.21875,129
878.10546875,1
878.92578125,1
879.46484375,1
880.32421875,1
880.62109375,129
881.48046875,1
882.07421875,129
882.38671875,129
882.640625,129
884.03125,129
884.6171875,129
885.69140625,1
886.25,1
887.31640625,1
888.9765625,129
889.41015625,129
890.0390625,1
890.68359375,1
892.68359375,129
893.3046875,1
893.7265625,129
894.73828125,129
895.16015625,1
896.1953125,1
896.7734375,1
897.4609375,1
897.83984375,129
898.73046875,129
899.03515625,129
899.78515625,1
900.52734375,1
901.58984375,129
902.27734375,1
902.6015625,129
903.3203125,1
904.09375,1
904.65234375,129
905.0078125,129
906.55078125,129
907.03125,129
907.4609375,129
907.7578125,129
908.234375,129
908.83203125,129
909.40234375,129
910.01953125,1
910.58984375,1
911.13671875,1
912.1015625,129
912.6015625,1
912.86328125,129
913.4453125,1
913.73828125,129
914.33984375,1
915.140625,129
915.796875,1
916.54296875,129
917.2890625,129
918.0234375,129
