time [s],expiration [NA](/api/datatype/35/)
2.109375,19419
2.71875,19521
3.4296875,21207
4.7421875,21169
5.359375,21176
7.046875,21231
10.2421875,21365
12.28125,21386
13.28125,21391
14.484375,21407
17.5625,21367
20.9765625,21430
22.953125,21414
24.375,21401
26.609375,21392
28.875,21434
30.7890625,21452
33.171875,21446
35.5,21432
40.2890625,21411
42.703125,21492
46.03125,21481
48.8515625,21471
51.8671875,21479
54.75,21443
61.1328125,21456
64.796875,21458
68.296875,21456
73.9140625,21442
75.484375,21377
91.5859375,21461
98.59375,21471
101.1875,21476
112.8984375,21462
117.5859375,21477
123.78125,21471
129.1484375,21473
136.3046875,21491
140.65625,21471
144.7890625,21467
147.140625,21463
149.8515625,21464
152.515625,21466
155.0390625,21461
157.5,21459
159.9375,21457
162.3125,21457
164.6484375,21454
166.96875,21455
170.4609375,21460
171.75,21454
173.6875,21454
175.2734375,21449
176.2734375,21449
178.4609375,21448
180.65625,21326
182.2421875,21400
183.9453125,21432
187.4765625,21508
190.125,21455
192.140625,21487
194.4609375,21472
196.0546875,21446
198.46875,21454
201.8125,21473
204.46875,21475
206.265625,21497
208.28125,21507
212.1640625,21467
213.8203125,21466
215.9296875,21455
217.8125,21468
219.859375,21472
221.5859375,21468
223.5,21468
225.5859375,21469
228.3046875,21464
230.3515625,21465
232.0703125,21456
234.15625,21466
236.40625,21451
238.1796875,21449
240.84375,21441
242.6484375,21437
246.3671875,21440
248.390625,21464
250.2734375,21487
252.3984375,21495
253.84375,21487
255.1796875,21468
257.0,21439
260.515625,21463
261.9921875,21452
264.3515625,21460
265.1171875,21466
266.5625,21453
268.4375,21462
270.0859375,21464
270.75,21474
271.8125,21458
272.8515625,21471
273.8828125,21451
275.40625,21464
277.5,21458
278.109375,21456
279.171875,21476
280.3671875,21463
281.84375,21461
283.953125,21461
285.140625,21456
287.3203125,21494
288.40625,21474
289.5078125,21472
290.6640625,21459
292.875,21449
294.2109375,21442
296.0859375,21456
297.625,21458
298.2734375,21461
299.8671875,21452
301.4375,21455
303.0078125,21469
304.1484375,21451
304.703125,21457
306.1875,21447
307.8359375,21454
309.4140625,21455
311.5546875,21459
313.2265625,21458
315.046875,21454
317.015625,21458
318.1640625,21454
320.8828125,21405
323.1640625,21450
324.6640625,21470
325.8125,21447
326.796875,21455
327.921875,21434
329.015625,21433
330.1171875,21447
330.703125,21463
331.2734375,21463
332.375,21477
333.4140625,21464
334.53125,21449
335.0625,21462
335.609375,21456
336.6796875,21431
337.2109375,21442
337.75,21442
338.2890625,21437
339.3984375,21454
339.9375,21450
340.484375,21469
341.0234375,21467
342.21875,21446
342.765625,21448
343.359375,21447
343.9296875,21467
344.4609375,21472
345.0625,21478
345.59375,21482
346.78125,21453
348.5859375,21330
349.8671875,21393
352.3984375,21467
353.875,21490
357.4140625,21439
361.5859375,21473
364.9140625,21474
366.8046875,21488
368.4296875,21501
369.9765625,21502
372.2421875,21487
373.9921875,21494
376.796875,21487
377.796875,21500
380.3984375,21458
382.2421875,21486
383.8203125,21488
385.109375,21480
388.015625,21468
390.7421875,21474
393.0703125,21483
395.6796875,21478
398.046875,21476
401.0078125,21490
404.5859375,21484
407.3984375,21486
411.5859375,21456
413.4296875,21447
415.4296875,21441
417.1875,21432
419.7421875,21433
422.578125,21425
425.1328125,21443
427.3515625,21445
429.515625,21445
432.7578125,21373
435.4296875,21429
437.5859375,21442
439.234375,21452
442.4375,21457
444.6015625,21456
446.3671875,21447
448.421875,21444
450.6015625,21434
453.265625,21404
455.9375,21435
457.546875,21441
459.2578125,21434
461.3828125,21439
463.5390625,21430
465.7734375,21428
467.9609375,21441
469.84375,21429
471.578125,21434
474.328125,21446
475.9921875,21427
478.0625,21438
480.3984375,21430
481.921875,21430
484.6015625,21440
486.28125,21441
488.1015625,21440
490.25,21440
492.28125,21454
493.4296875,21432
495.6171875,21434
497.28125,21464
498.8828125,21437
501.109375,21445
502.90625,21442
504.9765625,21437
507.171875,21431
509.3828125,21439
511.0,21468
512.671875,21432
514.8671875,21416
517.0625,21423
518.7265625,21429
520.8671875,21450
522.53125,21446
524.390625,21446
526.46875,21432
528.6953125,21426
531.515625,21470
533.390625,21444
534.96875,21443
536.546875,21442
538.390625,21442
540.375,21458
542.453125,21444
544.625,21455
546.3984375,21451
548.71875,21461
550.7578125,21458
552.5234375,21449
554.3046875,21451
556.46875,21445
558.0859375,21454
560.2109375,21447
562.4765625,21450
564.7265625,21449
567.2890625,21422
569.59375,21450
571.4921875,21442
573.2109375,21436
575.2109375,21453
577.140625,21455
579.46875,21457
581.7265625,21455
584.5078125,21468
586.390625,21453
588.15625,21463
590.53125,21447
592.4765625,21448
593.8984375,21451
596.578125,21398
599.828125,21449
603.8671875,21456
605.5390625,21454
607.7578125,21439
609.9921875,21461
612.2265625,21450
615.1796875,21435
617.78125,21474
620.078125,21455
621.8203125,21461
623.578125,21461
625.6328125,21459
627.3359375,21457
629.109375,21450
630.9765625,21463
633.1015625,21456
634.7890625,21474
637.2109375,21456
638.71875,21448
640.546875,21449
642.421875,21454
644.2734375,21462
645.8984375,21452
647.4609375,21454
649.5234375,21448
651.1015625,21455
652.9609375,21463
654.9921875,21432
658.390625,21431
662.375,21413
665.8359375,21432
668.734375,21430
671.2265625,21440
674.71875,21434
677.7421875,21361
680.6171875,21446
682.671875,21450
684.796875,21452
686.4609375,21453
688.6640625,21458
690.34375,21455
693.1953125,21453
694.9453125,21460
697.25,21452
699.015625,21441
702.59375,21452
705.34375,21440
706.640625,21458
708.515625,21427
710.984375,21413
712.265625,21428
713.859375,21450
715.0859375,21445
716.1015625,21451
718.296875,21430
719.5,21446
720.53125,21465
721.109375,21452
721.6640625,21437
722.265625,21444
722.8125,21455
723.390625,21462
724.0703125,21466
725.609375,21449
726.1796875,21460
727.359375,21421
728.96875,21443
729.5234375,21441
731.203125,21442
732.1953125,21450
732.8359375,21473
734.5,21440
736.15625,21454
737.3828125,21437
738.390625,21447
739.5,21455
742.6484375,21476
743.7109375,21463
744.859375,21466
746.4375,21442
747.5078125,21452
749.15625,21451
750.2265625,21453
751.3046875,21454
752.8515625,21465
753.5,21468
754.59375,21452
756.21875,21452
756.875,21464
758.0859375,21476
759.21875,21446
760.2421875,21468
761.5078125,21454
763.5625,21441
765.2109375,21452
766.3046875,21468
766.859375,21463
769.7109375,21458
772.0703125,21444
773.7734375,21475
775.3203125,21454
775.984375,21462
777.4375,21401
781.4609375,21493
782.9453125,21483
784.5625,21448
786.625,21464
787.953125,21461
789.3984375,21447
792.0234375,21463
793.78125,21479
796.9921875,21432
798.828125,21458
800.3828125,21439
804.375,21423
811.2421875,21414
812.890625,21439
818.1484375,21414
820.8515625,21456
823.109375,21424
828.6875,21430
832.5625,21379
835.875,21446
838.578125,21447
840.4296875,21446
842.015625,21447
844.8046875,21461
848.21875,21441
849.8984375,21435
853.265625,21449
854.390625,21437
855.921875,21452
857.234375,21465
858.375,21470
860.984375,21526
862.6796875,21471
865.4765625,21450
867.0859375,21440
868.1875,21460
869.71875,21462
871.421875,21487
872.4609375,21481
873.8984375,21449
874.5,21461
875.5,21452
877.109375,21447
878.734375,21479
879.78125,21452
881.5078125,21422
884.140625,21495
885.15625,21490
886.3984375,21468
888.1484375,21409
890.0390625,21444
891.5703125,21444
893.4375,21431
894.59375,21441
895.7109375,21442
896.875,21451
898.5,21423
900.203125,21438
901.953125,21455
902.6328125,21462
904.21875,21418
904.9296875,21431
906.5703125,21429
907.1484375,21433
909.46875,21418
910.5390625,21401
911.28125,21398
912.3203125,21428
912.875,21448
914.5,21405
915.328125,21419
916.5390625,21437
918.2734375,21455
918.984375,21451
919.9375,21464
921.1796875,21431
922.15625,21437
923.296875,21463
923.90625,21466
924.4921875,21471
925.546875,21406
926.171875,21405
964.6875,21418
969.5078125,21437
973.21875,21458
977.6328125,21448
983.0625,21460
991.9296875,21455
998.984375,21465
1002.140625,21465
1005.3984375,21467
1007.671875,21474
1009.8359375,21451
1011.6015625,21474
1013.875,21463
1015.5,21464
1017.375,21469
1019.59375,21456
1021.3125,21450
1023.0078125,21449
1024.6640625,21454
1026.3828125,21441
1028.515625,21348
1031.28125,21473
1033.3046875,21480
1034.890625,21479
1038.546875,21473
1040.265625,21480
1042.84375,21486
1044.6484375,21482
1047.609375,21473
1050.296875,21484
1051.9921875,21474
1053.78125,21471
1055.1640625,21471
1056.6796875,21468
1058.015625,21470
1059.609375,21461
1061.2890625,21456
1062.8359375,21435
1064.4609375,21427
1065.8359375,21463
1067.53125,21493
1069.2734375,21478
1071.0,21491
1073.28125,21475
1074.921875,21476
1077.2421875,21403
1080.15625,21463
1081.890625,21467
1084.1953125,21467
1085.4921875,21471
1087.2109375,21453
1088.8046875,21462
1090.5390625,21462
1092.21875,21471
1094.1953125,21475
1096.2890625,21469
1098.59375,21468
1100.3046875,21474
1102.1015625,21474
1106.0703125,21382
1109.8359375,21461
1112.0078125,21459
1115.1875,21466
1117.5234375,21453
1119.59375,21458
1121.7421875,21450
1123.4921875,21466
1125.2421875,21464
1127.0,21460
1128.875,21465
1131.015625,21461
1132.765625,21463
1134.5,21467
1136.8671875,21465
1138.7890625,21451
1140.9921875,21468
1143.1015625,21474
1145.625,21478
1148.5546875,21422
1151.5390625,21471
1153.84375,21460
1155.5859375,21469
1157.3359375,21461
1160.8671875,21409
1164.359375,21463
1167.8828125,21452
1169.8046875,21461
1171.34375,21468
1173.109375,21464
1174.875,21459
1178.171875,21360
1181.28125,21452
1184.25,21463
1186.59375,21450
1187.9140625,21461
1189.734375,21467
1191.34375,21464
1193.6875,21460
1195.3671875,21459
1196.34375,21436
1197.15625,21439
1198.71875,21420
1200.71875,21450
1201.5390625,21446
1203.15625,21452
1204.984375,21446
1207.90625,21424
1210.6015625,21401
1213.984375,21407
1216.4296875,21456
1217.65625,21431
1219.0703125,21442
1222.1015625,21444
1224.6015625,21422
1226.0546875,21378
1227.828125,21419
1229.734375,21425
1231.40625,21440
1233.9375,21423
1235.1796875,21425
1236.8125,21414
1239.2734375,21435
1240.9453125,21421
1242.53125,21441
1244.0546875,21433
1245.3828125,21440
1247.03125,21454
1247.8359375,21457
1248.6796875,21452
1250.6796875,21452
1253.0078125,21402
1255.1796875,21417
1257.234375,21454
1258.4765625,21459
1260.25,21448
1262.3984375,21458
1264.7421875,21412
1266.84375,21447
1269.0390625,21458
1271.5859375,21459
1273.4296875,21469
1275.2421875,21467
1276.890625,21469
1278.5234375,21460
1280.2578125,21475
1281.9609375,21457
1283.6875,21467
1285.515625,21423
1287.6640625,21477
1289.6640625,21477
1291.453125,21451
1293.125,21458
1294.765625,21468
1296.6875,21475
1298.3515625,21459
1300.34375,21460
1302.25,21465
1303.9765625,21459
1306.3203125,21397
1310.0859375,21466
1311.875,21454
1313.6015625,21464
1315.25,21459
1317.078125,21455
1318.5390625,21483
1319.640625,21450
1321.4296875,21466
1322.7890625,21452
1324.390625,21445
1327.140625,21425
1328.2890625,21433
1329.9765625,21449
1332.140625,21435
1333.3515625,21443
1334.40625,21434
1335.4921875,21452
1337.734375,21485
1338.3203125,21491
1338.8984375,21496
1340.484375,21441
1341.0390625,21453
1341.6171875,21459
1342.1875,21482
1342.71875,21491
1343.8671875,21412
1344.40625,21406
1344.984375,21415
1345.515625,21431
1346.046875,21439
1346.59375,21423
1347.140625,21421
1347.671875,21428
1348.2421875,21448
1348.8125,21449
1350.7734375,21413
1353.21875,21399
1356.6640625,21456
1359.5234375,21488
1361.21875,21433
1363.796875,21464
1365.859375,21469
1366.9375,21457
1370.609375,21466
1372.2421875,21454
1373.8359375,21456
1376.515625,21471
1377.828125,21451
1382.0859375,21435
1385.3671875,21434
1388.4453125,21448
1390.1875,21451
1391.7734375,21454
1394.6328125,21434
1397.4921875,21444
1399.078125,21428
1401.1171875,21477
1402.2890625,21466
1404.609375,21464
1406.6015625,21453
1408.859375,21467
1410.9765625,21450
1412.4765625,21461
1413.7578125,21457
1416.3515625,21478
1418.0625,21447
1421.84375,21441
1423.140625,21450
1424.796875,21461
1427.390625,21468
1429.6328125,21459
1431.359375,21451
1433.4921875,21475
1435.0625,21454
1435.828125,21468
1437.3359375,21455
1440.65625,21444
1442.78125,21486
1443.9140625,21471
1445.4765625,21471
1447.7734375,21462
1449.3671875,21478
1451.1875,21462
1452.625,21457
1454.4765625,21457
1457.0703125,21470
1458.9609375,21463
1461.2578125,21444
1465.4296875,21474
1467.1953125,21459
1469.046875,21449
1470.484375,21485
1472.671875,21460
1474.875,21463
1476.8046875,21471
1478.25,21471
1479.4765625,21454
1481.0390625,21446
1483.28125,21459
1484.359375,21457
1486.5703125,21428
1487.703125,21419
1489.1484375,21403
1491.265625,21446
1492.4609375,21450
1494.171875,21443
1496.3359375,21455
1497.984375,21439
1499.5703125,21463
1501.1640625,21465
1501.8359375,21466
1502.984375,21477
1504.15625,21458
1505.765625,21460
1507.453125,21466
1508.9296875,21495
1510.6484375,21453
1511.859375,21463
1512.953125,21469
1514.1640625,21461
1515.6171875,21462
1517.3515625,21478
1517.9296875,21488
1519.046875,21490
1519.59375,21489
1520.765625,21498
1522.359375,21488
1522.984375,21478
1524.4765625,21479
1525.1640625,21469
1526.2421875,21459
1527.203125,21501
1528.7734375,21469
1529.953125,21478
1531.0390625,21474
1531.6640625,21480
1532.78125,21466
1534.4140625,21463
1535.03125,21480
1535.59375,21479
1536.1328125,21496
1536.703125,21496
1537.7109375,21453
1538.3359375,21467
1539.90625,21455
1540.65625,21461
1541.6328125,21462
1542.203125,21464
1542.734375,21476
1544.046875,21459
1545.5703125,21459
1546.140625,21469
1547.9921875,21406
1549.4921875,21452
1550.0234375,21464
1551.1328125,21455
1553.375,21448
1553.9921875,21448
1555.171875,21477
1556.6796875,21509
1557.8203125,21475
1558.8515625,21490
1559.46875,21501
1560.0078125,21504
1561.03125,21487
1562.09375,21477
1563.2578125,21459
1564.375,21449
1564.921875,21448
1565.5078125,21448
1566.0390625,21445
1567.1484375,21459
1569.5859375,21428
1570.5234375,21440
1571.109375,21445
1571.6796875,21463
1572.2265625,21468
1573.359375,21457
1574.0546875,21478
1575.0859375,21422
1575.6796875,21425
1576.4140625,21424
1577.40625,21442
1578.6171875,21495
1579.15625,21512
1579.7734375,21452
1581.390625,21451
1581.984375,21451
1582.515625,21459
1583.6796875,21434
1584.34375,21432
1585.3515625,21441
1586.46875,21464
1587.609375,21461
1588.2265625,21451
1589.8828125,21448
1590.4453125,21447
1590.9921875,21449
1591.5546875,21456
1592.6640625,21436
1593.796875,21482
1594.375,21492
1595.453125,21462
1596.0,21481
1596.578125,21485
1597.109375,21484
1597.90625,21448
1598.875,21452
1599.40625,21451
1599.9375,21464
1602.828125,21435
1603.5078125,21440
1604.5390625,21433
1605.6640625,21481
1606.2734375,21462
1606.953125,21455
1608.4140625,21457
1609.0390625,21469
1609.6171875,21477
1610.1953125,21486
1610.7578125,21499
1611.890625,21445
1612.453125,21450
1613.0625,21444
1613.59375,21449
1614.1953125,21460
1616.0234375,21433
1619.3359375,21439
1621.1015625,21414
1623.484375,21443
1624.5625,21449
1625.2578125,21457
1627.0625,21499
1628.375,21462
1630.0078125,21444
1631.7265625,21447
1633.5234375,21448
1635.1640625,21441
1639.0234375,21464
1640.8984375,21434
1644.7265625,21456
1646.859375,21380
1649.2578125,21427
1651.078125,21447
1652.640625,21459
1654.2265625,21458
1655.9921875,21448
1657.8203125,21454
1659.2578125,21467
1660.09375,21468
1661.6015625,21465
1663.8515625,21433
1665.515625,21427
1666.7734375,21448
1667.9296875,21428
1669.34375,21433
1671.4296875,21466
1674.4375,21461
1675.6640625,21520
1676.8828125,21495
1677.7890625,21497
1679.078125,21482
1680.3125,21470
1681.484375,21458
1682.5546875,21484
1683.8515625,21470
1685.890625,21468
1687.3984375,21477
1689.4140625,21474
1690.9140625,21469
1692.8671875,21464
1694.8515625,21458
1696.109375,21467
1697.3671875,21470
1699.6015625,21467
1701.953125,21455
1703.7421875,21450
1705.671875,21449
1708.4375,21460
1710.3515625,21453
1712.0078125,21455
1714.2109375,21480
1717.2890625,21481
1719.375,21479
1721.8125,21481
1723.7421875,21490
1727.859375,21291
1729.359375,21267
1730.4765625,21271
1734.296875,21475
1735.8203125,21458
1737.015625,21458
1738.6953125,21476
1741.1015625,21465
1743.546875,21472
1746.2734375,21477
1747.78125,21500
1750.2421875,21499
1752.3125,21517
1754.46875,21476
1756.1875,21486
1758.9453125,21488
1760.84375,21476
1763.0546875,21477
1764.6328125,21483
1768.671875,21492
1770.6015625,21473
1772.6328125,21495
1777.5390625,19421
1779.203125,16777
1783.6328125,21840
1787.515625,21886
1789.953125,22323
1830.015625,22825
1834.7421875,22476
1850.5625,22345
